compound_id,success,message
DEC_1848,True,OK
DEC_1115,True,OK
DEC_1569,True,OK
DEC_1598,True,OK
DEC_1414,True,OK
DEC_3938,True,OK
DEC_4285,True,OK
DEC_4383,True,OK
DEC_3352,True,OK
DEC_0423,True,OK
DEC_3125,True,OK
DEC_3048,True,OK
DEC_1097,True,OK
DEC_4585,True,OK
DEC_2956,True,OK
DEC_0014,True,OK
DEC_4591,True,OK
DEC_1392,True,OK
DEC_3028,True,OK
DEC_4015,True,OK
DEC_3480,True,OK
DEC_2834,True,OK
DEC_2015,True,OK
DEC_0031,True,OK
DEC_2648,True,OK
DEC_0458,True,OK
DEC_3500,True,OK
DEC_0587,True,OK
DEC_1817,True,OK
DEC_2375,True,OK
DEC_3378,True,OK
DEC_1331,True,OK
DEC_3369,True,OK
DEC_4663,True,OK
DEC_0431,True,OK
DEC_0960,True,OK
DEC_2013,True,OK
DEC_3098,True,OK
DEC_3797,True,OK
DEC_2188,True,OK
ACT_024,True,OK
DEC_3447,True,OK
DEC_1751,True,OK
DEC_4768,True,OK
DEC_2634,True,OK
DEC_3285,True,OK
DEC_0013,True,OK
DEC_0829,True,OK
DEC_1558,True,OK
DEC_2090,True,OK
DEC_0077,True,OK
DEC_3301,True,OK
DEC_3257,True,OK
DEC_3751,True,OK
DEC_2192,True,OK
DEC_2130,True,OK
DEC_0036,True,OK
DEC_2758,True,OK
DEC_0701,True,OK
DEC_0570,True,OK
DEC_4418,True,OK
DEC_3152,True,OK
DEC_4445,True,OK
DEC_0948,True,OK
DEC_3633,True,OK
DEC_2948,True,OK
DEC_2754,True,OK
DEC_2618,True,OK
DEC_3116,True,OK
DEC_3914,True,OK
DEC_0999,True,OK
DEC_1258,True,OK
DEC_2987,False,Empty PDBQT
DEC_2726,True,OK
DEC_0751,True,OK
DEC_4340,True,OK
DEC_2080,True,OK
DEC_2859,True,OK
DEC_3695,True,OK
DEC_0024,True,OK
ACT_082,True,OK
DEC_0342,True,OK
DEC_3241,True,OK
ACT_029,True,OK
DEC_1975,True,OK
DEC_4485,True,OK
ACT_035,True,OK
DEC_2746,True,OK
DEC_2221,True,OK
DEC_1468,True,OK
DEC_2623,True,OK
DEC_0649,True,OK
DEC_0762,True,OK
DEC_1065,True,OK
DEC_4743,True,OK
DEC_3511,True,OK
DEC_4577,True,OK
DEC_1721,True,OK
ACT_025,True,OK
DEC_2952,True,OK
DEC_1256,True,OK
DEC_4382,True,OK
DEC_2169,True,OK
DEC_2653,False,Empty PDBQT
DEC_3064,True,OK
DEC_0691,True,OK
DEC_3121,True,OK
DEC_0391,True,OK
DEC_0012,True,OK
DEC_2207,True,OK
DEC_4546,True,OK
DEC_0287,True,OK
DEC_0944,True,OK
DEC_4057,True,OK
DEC_0961,True,OK
DEC_2715,True,OK
DEC_3980,True,OK
ACT_055,True,OK
DEC_4022,True,OK
DEC_1145,True,OK
DEC_2837,True,OK
DEC_4583,True,OK
DEC_4262,True,OK
DEC_1605,True,OK
DEC_2316,True,OK
DEC_2985,True,OK
DEC_0408,True,OK
DEC_4242,True,OK
DEC_1963,True,OK
DEC_4306,True,OK
DEC_2565,True,OK
DEC_4049,True,OK
DEC_3355,False,Empty PDBQT
DEC_3263,True,OK
DEC_1839,True,OK
DEC_0106,False,Timeout
DEC_3391,True,OK
DEC_0345,True,OK
DEC_4186,False,Empty PDBQT
DEC_1357,True,OK
DEC_0744,True,OK
DEC_0211,True,OK
DEC_4037,True,OK
DEC_3657,True,OK
DEC_4608,True,OK
DEC_1699,True,OK
DEC_1867,True,OK
DEC_4260,True,OK
DEC_4531,True,OK
DEC_3206,True,OK
DEC_3411,True,OK
DEC_0041,True,OK
DEC_0193,True,OK
DEC_2083,True,OK
DEC_0173,True,OK
DEC_0684,True,OK
DEC_4005,True,OK
DEC_1854,True,OK
DEC_0653,True,OK
DEC_4558,True,OK
DEC_3783,True,OK
DEC_2800,True,OK
DEC_0083,True,OK
DEC_0685,True,OK
DEC_3881,True,OK
DEC_0046,True,OK
DEC_3810,True,OK
DEC_3453,True,OK
DEC_4159,True,OK
DEC_2145,True,OK
DEC_4268,True,OK
ACT_017,True,OK
DEC_2668,True,OK
DEC_0812,True,OK
DEC_0964,True,OK
DEC_0364,True,OK
DEC_1116,True,OK
DEC_1330,True,OK
DEC_2418,True,OK
DEC_2829,True,OK
DEC_0338,True,OK
ACT_003,True,OK
DEC_0095,True,OK
DEC_3472,True,OK
DEC_1243,True,OK
DEC_1805,True,OK
DEC_4519,True,OK
DEC_4500,True,OK
DEC_2162,True,OK
DEC_0712,True,OK
DEC_2655,True,OK
DEC_2724,True,OK
DEC_4051,True,OK
DEC_0662,True,OK
DEC_2893,True,OK
DEC_3759,True,OK
DEC_1782,True,OK
DEC_1241,True,OK
DEC_3960,True,OK
DEC_2559,True,OK
DEC_4683,True,OK
DEC_3974,True,OK
DEC_4462,True,OK
DEC_0171,True,OK
DEC_2945,True,OK
DEC_1359,True,OK
ACT_002,True,OK
DEC_4063,True,OK
DEC_2184,True,OK
DEC_2044,True,OK
DEC_2212,True,OK
DEC_2549,True,OK
DEC_0842,True,OK
DEC_3151,True,OK
DEC_3216,True,OK
DEC_2475,True,OK
ACT_100,True,OK
DEC_3138,True,OK
DEC_4211,True,OK
DEC_2018,True,OK
DEC_4027,True,OK
DEC_2333,True,OK
DEC_2326,True,OK
DEC_0592,True,OK
DEC_4587,False,Timeout
DEC_0562,True,OK
DEC_1893,True,OK
DEC_3229,True,OK
DEC_3435,True,OK
DEC_4396,True,OK
DEC_4688,True,OK
DEC_0715,True,OK
DEC_4417,True,OK
DEC_2337,True,OK
DEC_0634,True,OK
DEC_1261,True,OK
DEC_1201,True,OK
DEC_4496,True,OK
DEC_4647,True,OK
ACT_006,False,Empty PDBQT
DEC_1092,True,OK
DEC_4205,True,OK
DEC_0900,True,OK
DEC_3734,True,OK
DEC_0656,True,OK
DEC_4756,True,OK
DEC_0956,True,OK
DEC_3811,True,OK
DEC_4128,True,OK
DEC_1644,True,OK
DEC_3157,True,OK
DEC_0826,True,OK
DEC_4723,True,OK
DEC_3927,True,OK
DEC_3007,True,OK
DEC_1735,True,OK
DEC_2354,True,OK
DEC_4479,False,Empty PDBQT
DEC_0192,True,OK
DEC_1433,True,OK
DEC_1667,True,OK
DEC_1285,True,OK
DEC_1376,True,OK
DEC_0560,True,OK
DEC_2151,False,Timeout
DEC_0412,True,OK
DEC_2609,True,OK
DEC_0160,True,OK
DEC_2174,True,OK
DEC_0468,True,OK
DEC_1353,True,OK
DEC_4415,True,OK
DEC_2890,True,OK
DEC_3193,True,OK
DEC_3923,True,OK
DEC_2537,True,OK
DEC_2476,True,OK
DEC_1655,True,OK
DEC_3430,True,OK
DEC_3785,True,OK
DEC_1495,True,OK
DEC_0563,True,OK
DEC_1397,True,OK
DEC_3977,True,OK
DEC_4098,True,OK
DEC_2228,True,OK
DEC_0991,True,OK
DEC_4648,True,OK
DEC_2885,True,OK
DEC_0022,True,OK
DEC_1508,True,OK
DEC_1550,True,OK
DEC_2116,True,OK
DEC_1162,True,OK
DEC_0240,True,OK
DEC_2309,True,OK
DEC_4652,True,OK
DEC_1150,True,OK
DEC_1536,True,OK
DEC_2907,True,OK
DEC_4541,True,OK
DEC_1105,True,OK
DEC_4470,True,OK
DEC_2127,True,OK
DEC_1976,True,OK
DEC_0800,True,OK
DEC_3860,True,OK
DEC_2733,True,OK
DEC_3596,True,OK
DEC_2335,True,OK
DEC_1402,True,OK
DEC_2903,True,OK
DEC_3548,True,OK
DEC_1920,True,OK
DEC_3606,True,OK
DEC_0771,True,OK
DEC_3442,True,OK
DEC_3205,True,OK
DEC_3188,True,OK
DEC_2214,True,OK
DEC_3140,True,OK
DEC_3497,True,OK
DEC_0652,True,OK
DEC_1873,True,OK
DEC_2905,True,OK
DEC_1896,True,OK
DEC_3629,True,OK
DEC_2089,True,OK
DEC_1450,True,OK
DEC_4399,True,OK
DEC_3022,True,OK
DEC_1897,True,OK
DEC_0837,True,OK
DEC_0245,True,OK
DEC_4157,True,OK
DEC_1002,True,OK
DEC_0361,True,OK
DEC_3306,False,Timeout
DEC_1998,True,OK
DEC_4336,True,OK
DEC_0352,True,OK
ACT_064,True,OK
DEC_4605,True,OK
DEC_1904,True,OK
DEC_2097,True,OK
DEC_4150,True,OK
DEC_2876,True,OK
DEC_1355,True,OK
DEC_3141,True,OK
DEC_0908,True,OK
DEC_2386,True,OK
DEC_1641,True,OK
DEC_4705,True,OK
DEC_1238,True,OK
DEC_0936,True,OK
DEC_1051,True,OK
DEC_1842,True,OK
DEC_0300,True,OK
DEC_3071,True,OK
DEC_3993,False,Empty PDBQT
DEC_3939,True,OK
DEC_0636,True,OK
DEC_1831,True,OK
DEC_4177,True,OK
DEC_3496,True,OK
DEC_2329,True,OK
DEC_1770,True,OK
DEC_0188,True,OK
DEC_4414,True,OK
DEC_1696,True,OK
DEC_0242,True,OK
DEC_3816,True,OK
DEC_0255,True,OK
DEC_1923,True,OK
DEC_1452,True,OK
DEC_4460,True,OK
DEC_1202,True,OK
DEC_3431,True,OK
DEC_3679,True,OK
DEC_1630,True,OK
DEC_0686,True,OK
DEC_4664,True,OK
DEC_4208,True,OK
DEC_4429,True,OK
DEC_4503,True,OK
DEC_1477,True,OK
DEC_3177,True,OK
DEC_0190,True,OK
DEC_1321,True,OK
DEC_4053,True,OK
DEC_4690,True,OK
DEC_0140,True,OK
DEC_3323,True,OK
DEC_4011,True,OK
DEC_0142,True,OK
DEC_1479,True,OK
DEC_3864,True,OK
DEC_1277,True,OK
DEC_1887,True,OK
DEC_3831,True,OK
DEC_1159,True,OK
DEC_0510,True,OK
DEC_2467,True,OK
DEC_2938,True,OK
DEC_2606,True,OK
DEC_1165,True,OK
DEC_2651,True,OK
DEC_2383,True,OK
DEC_4772,True,OK
DEC_3568,True,OK
DEC_2310,True,OK
DEC_1993,True,OK
DEC_4258,True,OK
DEC_0696,True,OK
DEC_1757,True,OK
DEC_0542,True,OK
DEC_1209,True,OK
DEC_0981,True,OK
DEC_2095,True,OK
DEC_4085,True,OK
DEC_0438,True,OK
DEC_3711,True,OK
DEC_3415,True,OK
DEC_3926,True,OK
DEC_1672,True,OK
DEC_0650,True,OK
DEC_4702,True,OK
DEC_1996,True,OK
DEC_0109,True,OK
DEC_2442,True,OK
DEC_0029,True,OK
DEC_3063,True,OK
DEC_2602,True,OK
DEC_0471,True,OK
DEC_3765,True,OK
DEC_2260,True,OK
DEC_2773,True,OK
ACT_010,True,OK
DEC_1847,True,OK
DEC_0780,True,OK
DEC_3340,True,OK
DEC_4623,True,OK
DEC_0305,True,OK
DEC_2921,True,OK
DEC_3055,True,OK
ACT_060,True,OK
DEC_2367,True,OK
DEC_4180,True,OK
DEC_2194,True,OK
DEC_2006,True,OK
DEC_3316,True,OK
DEC_0278,True,OK
DEC_4510,True,OK
DEC_0730,True,OK
DEC_3931,True,OK
DEC_0847,True,OK
DEC_4298,True,OK
DEC_1047,True,OK
DEC_0578,True,OK
DEC_3322,True,OK
DEC_3770,True,OK
DEC_0258,True,OK
DEC_0957,True,OK
DEC_2324,True,OK
DEC_4095,True,OK
DEC_4169,True,OK
DEC_3837,True,OK
DEC_2051,True,OK
DEC_1228,True,OK
DEC_1553,True,OK
DEC_2216,True,OK
DEC_4138,True,OK
DEC_1356,False,Timeout
ACT_092,True,OK
DEC_1925,True,OK
DEC_3549,True,OK
DEC_1681,True,OK
DEC_4617,True,OK
DEC_1327,True,OK
DEC_4674,True,OK
DEC_4326,True,OK
DEC_2820,True,OK
DEC_0876,True,OK
DEC_1555,True,OK
DEC_0890,True,OK
DEC_2881,True,OK
DEC_3030,True,OK
DEC_1755,True,OK
DEC_2381,True,OK
DEC_0603,True,OK
DEC_0539,True,OK
DEC_2624,True,OK
DEC_0191,True,OK
DEC_1396,True,OK
DEC_4232,True,OK
DEC_4537,True,OK
DEC_0752,True,OK
DEC_2374,True,OK
DEC_4209,True,OK
DEC_4099,True,OK
ACT_051,True,OK
DEC_3464,True,OK
DEC_3118,True,OK
DEC_2895,True,OK
DEC_2509,True,OK
DEC_1106,True,OK
DEC_3251,True,OK
DEC_1800,True,OK
DEC_0849,True,OK
DEC_0702,True,OK
DEC_0667,True,OK
DEC_2629,True,OK
DEC_0353,True,OK
DEC_2315,True,OK
DEC_1309,True,OK
DEC_4495,True,OK
DEC_2978,True,OK
DEC_0963,True,OK
DEC_2787,True,OK
DEC_3684,True,OK
DEC_2823,True,OK
DEC_3168,True,OK
DEC_0102,True,OK
DEC_2288,True,OK
DEC_0117,True,OK
DEC_4677,True,OK
DEC_2603,True,OK
DEC_3321,True,OK
DEC_2901,True,OK
DEC_0719,True,OK
DEC_3932,True,OK
DEC_3571,True,OK
DEC_4345,True,OK
DEC_1054,True,OK
ACT_091,False,Empty PDBQT
DEC_1155,True,OK
DEC_2239,True,OK
DEC_0241,True,OK
DEC_0628,True,OK
DEC_2776,True,OK
DEC_1247,True,OK
DEC_2579,True,OK
DEC_1823,True,OK
DEC_0124,True,OK
DEC_0075,True,OK
DEC_3457,True,OK
DEC_3212,True,OK
DEC_2038,True,OK
DEC_2525,True,OK
DEC_1337,True,OK
DEC_0637,True,OK
DEC_1520,True,OK
ACT_076,True,OK
DEC_1014,True,OK
DEC_0757,True,OK
DEC_1317,True,OK
DEC_2747,True,OK
DEC_3838,True,OK
DEC_0721,True,OK
DEC_1093,True,OK
DEC_3129,True,OK
DEC_1756,True,OK
DEC_2087,True,OK
DEC_2759,True,OK
DEC_2642,True,OK
DEC_2320,True,OK
DEC_0767,True,OK
DEC_1365,True,OK
DEC_4596,True,OK
DEC_4533,True,OK
DEC_3008,True,OK
DEC_0396,True,OK
DEC_2364,True,OK
DEC_4029,True,OK
DEC_3243,True,OK
DEC_2657,True,OK
DEC_1279,True,OK
DEC_2022,True,OK
DEC_2505,True,OK
DEC_4642,True,OK
DEC_1922,True,OK
DEC_3388,True,OK
DEC_4117,True,OK
DEC_4224,True,OK
DEC_3079,True,OK
DEC_1680,True,OK
DEC_3621,True,OK
DEC_3529,True,OK
DEC_0330,False,Timeout
DEC_3160,True,OK
DEC_4458,True,OK
DEC_4135,True,OK
ACT_056,True,OK
DEC_3558,True,OK
DEC_1473,True,OK
DEC_3849,True,OK
DEC_3544,True,OK
DEC_2250,True,OK
DEC_1113,True,OK
DEC_0310,True,OK
DEC_1852,True,OK
DEC_4364,True,OK
DEC_0648,True,OK
DEC_2566,True,OK
DEC_2124,True,OK
DEC_2428,True,OK
DEC_1875,True,OK
DEC_2034,True,OK
DEC_0568,True,OK
DEC_4564,True,OK
DEC_1502,True,OK
DEC_3902,True,OK
DEC_0906,True,OK
DEC_1197,True,OK
DEC_3155,True,OK
DEC_2446,True,OK
DEC_4187,True,OK
DEC_4724,True,OK
DEC_1857,True,OK
DEC_4361,True,OK
DEC_0544,True,OK
DEC_0882,True,OK
DEC_3749,True,OK
DEC_4219,True,OK
DEC_4107,True,OK
DEC_2883,True,OK
DEC_4231,True,OK
DEC_1968,True,OK
DEC_1118,True,OK
DEC_1234,True,OK
DEC_4563,True,OK
DEC_3947,True,OK
DEC_1571,True,OK
DEC_2531,True,OK
DEC_0586,True,OK
DEC_0802,True,OK
DEC_2575,True,OK
DEC_4178,True,OK
DEC_1547,True,OK
DEC_1790,True,OK
DEC_2851,True,OK
DEC_1624,True,OK
DEC_0581,True,OK
DEC_0711,False,Timeout
DEC_4359,True,OK
DEC_3790,True,OK
DEC_3021,True,OK
DEC_0120,True,OK
DEC_3989,False,Empty PDBQT
DEC_0301,True,OK
DEC_2564,True,OK
DEC_1117,True,OK
DEC_3728,True,OK
DEC_2484,True,OK
DEC_1377,True,OK
DEC_0406,True,OK
DEC_3451,True,OK
DEC_2719,True,OK
DEC_4192,False,Empty PDBQT
DEC_1503,True,OK
DEC_4170,True,OK
DEC_2176,True,OK
DEC_0763,True,OK
DEC_2357,True,OK
DEC_0791,True,OK
DEC_4422,True,OK
DEC_2142,True,OK
DEC_2035,True,OK
DEC_2339,True,OK
DEC_2050,True,OK
DEC_4430,True,OK
DEC_0451,True,OK
DEC_0185,True,OK
DEC_1740,True,OK
DEC_0680,True,OK
DEC_1304,True,OK
DEC_2976,True,OK
DEC_0968,True,OK
DEC_3722,True,OK
DEC_2620,True,OK
DEC_2436,True,OK
DEC_3619,True,OK
DEC_2702,True,OK
DEC_1496,True,OK
DEC_2910,True,OK
DEC_0748,True,OK
DEC_3202,False,Empty PDBQT
DEC_3249,True,OK
DEC_0689,True,OK
DEC_3585,True,OK
DEC_2932,True,OK
DEC_2581,True,OK
DEC_1125,True,OK
DEC_2118,True,OK
DEC_0091,True,OK
DEC_4571,True,OK
DEC_0625,True,OK
DEC_0084,True,OK
DEC_4754,True,OK
DEC_2039,True,OK
DEC_2362,True,OK
DEC_0950,True,OK
DEC_1037,True,OK
DEC_1041,True,OK
DEC_4731,True,OK
DEC_3575,True,OK
DEC_0284,True,OK
DEC_2849,True,OK
DEC_0172,True,OK
DEC_2448,True,OK
DEC_2762,True,OK
DEC_4131,True,OK
DEC_3675,True,OK
DEC_0811,True,OK
DEC_2551,True,OK
DEC_3836,True,OK
DEC_2234,True,OK
DEC_2871,True,OK
DEC_4278,True,OK
DEC_3889,True,OK
DEC_2445,True,OK
DEC_3192,True,OK
DEC_3878,True,OK
DEC_1816,True,OK
DEC_2980,True,OK
DEC_1358,False,Timeout
DEC_3521,True,OK
DEC_0216,True,OK
DEC_2455,True,OK
DEC_2545,True,OK
DEC_3937,True,OK
DEC_1361,False,Timeout
DEC_0405,False,Timeout
DEC_4395,True,OK
DEC_3104,True,OK
DEC_3829,True,OK
DEC_4678,True,OK
DEC_0076,True,OK
DEC_3039,True,OK
DEC_1254,True,OK
DEC_1100,True,OK
DEC_3842,True,OK
DEC_0281,True,OK
DEC_3441,True,OK
DEC_3917,True,OK
DEC_1033,True,OK
DEC_0629,True,OK
DEC_3113,True,OK
DEC_0905,True,OK
DEC_0823,True,OK
DEC_1505,True,OK
DEC_3850,True,OK
DEC_3194,True,OK
DEC_4204,True,OK
DEC_0569,True,OK
DEC_2788,True,OK
DEC_1936,True,OK
DEC_3049,True,OK
DEC_1158,True,OK
DEC_3047,True,OK
DEC_1140,True,OK
DEC_4054,True,OK
DEC_0056,True,OK
DEC_2104,True,OK
DEC_3510,True,OK
DEC_1965,True,OK
DEC_3637,True,OK
DEC_4502,True,OK
DEC_0609,True,OK
DEC_3311,True,OK
DEC_3992,True,OK
DEC_4568,True,OK
DEC_3855,True,OK
DEC_2839,True,OK
DEC_4697,True,OK
DEC_0187,True,OK
DEC_1415,True,OK
DEC_1448,True,OK
DEC_3638,True,OK
DEC_0580,True,OK
DEC_1008,True,OK
DEC_3401,True,OK
DEC_2771,True,OK
DEC_0697,True,OK
DEC_1640,True,OK
DEC_1610,True,OK
DEC_1883,True,OK
DEC_0393,True,OK
DEC_1872,True,OK
DEC_2684,True,OK
DEC_2840,True,OK
DEC_0058,True,OK
DEC_2378,True,OK
DEC_2425,True,OK
DEC_1582,True,OK
DEC_1360,True,OK
DEC_4349,True,OK
DEC_3234,True,OK
DEC_3159,True,OK
DEC_1103,True,OK
DEC_2778,True,OK
ACT_033,True,OK
DEC_3219,True,OK
DEC_4691,True,OK
DEC_3538,True,OK
DEC_0268,True,OK
DEC_2819,True,OK
DEC_1248,True,OK
DEC_2904,True,OK
DEC_2304,True,OK
DEC_2497,True,OK
DEC_0475,True,OK
DEC_4304,True,OK
DEC_4711,True,OK
DEC_2273,True,OK
DEC_3920,True,OK
ACT_096,True,OK
DEC_2639,True,OK
DEC_2833,True,OK
DEC_4344,True,OK
DEC_3724,True,OK
DEC_3586,True,OK
DEC_3731,True,OK
DEC_3178,True,OK
DEC_0333,True,OK
DEC_3277,True,OK
DEC_3456,True,OK
DEC_2935,True,OK
DEC_0982,True,OK
DEC_1733,True,OK
DEC_3259,True,OK
DEC_1895,True,OK
DEC_1919,True,OK
DEC_3012,True,OK
DEC_4471,True,OK
DEC_1507,True,OK
DEC_3994,True,OK
DEC_2033,True,OK
DEC_1632,True,OK
DEC_0924,True,OK
DEC_0070,True,OK
DEC_2802,True,OK
DEC_3737,True,OK
ACT_020,True,OK
DEC_4588,True,OK
DEC_0015,True,OK
DEC_3416,False,Empty PDBQT
DEC_3847,True,OK
DEC_3670,True,OK
DEC_0677,True,OK
DEC_0731,True,OK
DEC_0092,True,OK
DEC_3699,True,OK
DEC_1990,True,OK
DEC_4281,True,OK
DEC_3271,True,OK
DEC_4143,True,OK
DEC_0066,True,OK
DEC_3210,True,OK
DEC_3081,True,OK
DEC_1301,True,OK
DEC_4034,True,OK
DEC_2106,True,OK
DEC_1328,True,OK
DEC_2463,True,OK
DEC_0399,True,OK
DEC_1058,True,OK
DEC_3428,True,OK
DEC_0732,True,OK
DEC_4283,True,OK
DEC_4542,True,OK
DEC_2115,True,OK
DEC_4042,True,OK
DEC_3760,True,OK
DEC_2199,True,OK
DEC_4247,True,OK
DEC_1570,True,OK
DEC_4526,True,OK
DEC_0979,True,OK
DEC_1170,True,OK
DEC_0294,True,OK
DEC_4043,True,OK
DEC_1974,True,OK
DEC_3542,True,OK
DEC_0295,True,OK
DEC_0339,True,OK
DEC_0635,True,OK
DEC_2721,True,OK
ACT_071,True,OK
DEC_1075,True,OK
DEC_3090,True,OK
DEC_2838,True,OK
DEC_4243,True,OK
DEC_1585,True,OK
DEC_2674,True,OK
DEC_2103,True,OK
DEC_3745,True,OK
DEC_3658,False,Timeout
DEC_0148,True,OK
DEC_3741,True,OK
DEC_1768,True,OK
DEC_4561,True,OK
DEC_4330,True,OK
DEC_3073,True,OK
DEC_0179,True,OK
DEC_4760,True,OK
DEC_3691,True,OK
DEC_1590,True,OK
DEC_4650,True,OK
DEC_0099,True,OK
DEC_0205,True,OK
DEC_0039,True,OK
DEC_0141,True,OK
DEC_2060,True,OK
DEC_1901,True,OK
DEC_2914,True,OK
DEC_0594,True,OK
DEC_4153,True,OK
DEC_0590,True,OK
DEC_1788,True,OK
DEC_1910,True,OK
DEC_4472,True,OK
DEC_0955,True,OK
DEC_2963,True,OK
DEC_1946,True,OK
DEC_0907,True,OK
DEC_2321,True,OK
DEC_3164,True,OK
DEC_1252,False,Timeout
DEC_0704,False,Timeout
DEC_0525,True,OK
DEC_3649,True,OK
DEC_3144,True,OK
DEC_2223,True,OK
DEC_2785,True,OK
DEC_0498,True,OK
DEC_4284,True,OK
DEC_0088,True,OK
DEC_1596,True,OK
DEC_1182,True,OK
DEC_1419,True,OK
DEC_4437,True,OK
DEC_1212,True,OK
DEC_3766,True,OK
DEC_3730,True,OK
DEC_2591,True,OK
DEC_4560,True,OK
DEC_2001,True,OK
DEC_1374,True,OK
DEC_2215,True,OK
DEC_2477,True,OK
DEC_1372,True,OK
DEC_1810,True,OK
DEC_4574,True,OK
DEC_1060,True,OK
DEC_1218,True,OK
DEC_2301,True,OK
DEC_4175,True,OK
DEC_4508,True,OK
DEC_2300,True,OK
DEC_3381,False,Empty PDBQT
DEC_2204,True,OK
DEC_4023,True,OK
DEC_0768,True,OK
DEC_3774,True,OK
DEC_1142,True,OK
DEC_1264,True,OK
DEC_0756,True,OK
DEC_1864,True,OK
DEC_4371,True,OK
DEC_0671,True,OK
DEC_2522,True,OK
DEC_4307,True,OK
DEC_1445,True,OK
DEC_1000,True,OK
DEC_3908,True,OK
DEC_3856,True,OK
DEC_4357,True,OK
DEC_2669,True,OK
DEC_4599,True,OK
DEC_2314,True,OK
DEC_2292,True,OK
DEC_0733,True,OK
DEC_3986,True,OK
DEC_4290,True,OK
DEC_4325,True,OK
DEC_2253,True,OK
DEC_4348,True,OK
DEC_1591,True,OK
DEC_2587,True,OK
DEC_2146,True,OK
DEC_0492,True,OK
DEC_1132,True,OK
DEC_2572,True,OK
DEC_2781,True,OK
DEC_2748,True,OK
DEC_0654,True,OK
DEC_1442,True,OK
DEC_2627,True,OK
DEC_0512,True,OK
DEC_3517,True,OK
DEC_1606,True,OK
DEC_2861,True,OK
DEC_2049,True,OK
DEC_3796,True,OK
DEC_1311,True,OK
DEC_0093,True,OK
DEC_4602,True,OK
DEC_1650,True,OK
DEC_2272,True,OK
DEC_3382,True,OK
DEC_1028,True,OK
DEC_1131,True,OK
DEC_1594,True,OK
DEC_0806,True,OK
DEC_3387,True,OK
DEC_4031,True,OK
DEC_4024,True,OK
DEC_4052,True,OK
DEC_1214,True,OK
DEC_1207,True,OK
DEC_2091,True,OK
DEC_1085,True,OK
DEC_3394,True,OK
DEC_4353,True,OK
DEC_0132,True,OK
DEC_3482,True,OK
DEC_0860,True,OK
DEC_4236,True,OK
DEC_4610,True,OK
DEC_2774,True,OK
DEC_0903,True,OK
DEC_2466,True,OK
DEC_4776,True,OK
DEC_0038,True,OK
DEC_0314,True,OK
DEC_3570,True,OK
DEC_0745,True,OK
DEC_3890,True,OK
DEC_4164,True,OK
DEC_1618,True,OK
DEC_0032,True,OK
DEC_0363,True,OK
DEC_3812,True,OK
DEC_1030,True,OK
DEC_0536,True,OK
DEC_3791,True,OK
DEC_1787,False,Timeout
DEC_3716,True,OK
DEC_4017,True,OK
DEC_1454,True,OK
DEC_2079,True,OK
DEC_4156,True,OK
DEC_4026,True,OK
DEC_2262,True,OK
ACT_094,True,OK
ACT_015,True,OK
DEC_4780,True,OK
DEC_0422,True,OK
DEC_4459,True,OK
DEC_2405,True,OK
DEC_2101,True,OK
DEC_0632,True,OK
DEC_0386,True,OK
DEC_1325,True,OK
DEC_0445,True,OK
DEC_2109,True,OK
DEC_3758,True,OK
DEC_1439,True,OK
DEC_1447,True,OK
DEC_2847,True,OK
DEC_3697,True,OK
DEC_3324,True,OK
DEC_4332,True,OK
DEC_0455,True,OK
DEC_3703,True,OK
DEC_3094,True,OK
DEC_4161,True,OK
DEC_2372,True,OK
DEC_1834,True,OK
DEC_0183,True,OK
DEC_0147,True,OK
DEC_3743,True,OK
DEC_0162,True,OK
DEC_2589,True,OK
DEC_4612,True,OK
DEC_2700,True,OK
DEC_0200,True,OK
DEC_0793,True,OK
ACT_013,True,OK
DEC_4518,True,OK
DEC_3450,True,OK
DEC_3648,True,OK
DEC_1163,True,OK
DEC_1794,True,OK
DEC_0137,True,OK
DEC_2413,True,OK
DEC_4030,True,OK
DEC_3106,True,OK
DEC_0441,True,OK
DEC_3145,True,OK
DEC_0128,True,OK
DEC_1725,True,OK
DEC_3115,True,OK
DEC_4079,True,OK
DEC_4521,True,OK
DEC_0742,True,OK
DEC_0377,True,OK
DEC_3672,True,OK
DEC_4216,True,OK
DEC_2233,True,OK
DEC_3579,True,OK
DEC_0514,True,OK
DEC_2929,True,OK
DEC_0729,True,OK
DEC_4467,True,OK
DEC_2144,True,OK
DEC_0153,True,OK
DEC_0360,True,OK
DEC_0220,True,OK
DEC_3915,False,Timeout
DEC_2064,False,Timeout
DEC_4346,True,OK
DEC_2351,True,OK
DEC_0236,True,OK
DEC_0914,True,OK
DEC_0795,True,OK
DEC_3507,True,OK
DEC_1829,True,OK
DEC_3905,True,OK
DEC_3332,True,OK
DEC_1431,True,OK
DEC_4086,True,OK
DEC_0528,True,OK
DEC_1859,True,OK
DEC_0448,True,OK
DEC_3622,True,OK
DEC_0805,True,OK
DEC_3577,True,OK
DEC_2240,True,OK
DEC_4534,True,OK
DEC_4455,True,OK
DEC_4635,True,OK
DEC_3267,True,OK
DEC_3068,True,OK
DEC_1157,True,OK
DEC_1807,True,OK
DEC_0385,True,OK
DEC_4197,True,OK
DEC_3103,True,OK
DEC_1373,True,OK
DEC_4597,True,OK
ACT_047,True,OK
DEC_1137,True,OK
DEC_4735,True,OK
DEC_3906,True,OK
DEC_3825,False,Empty PDBQT
DEC_0865,True,OK
